                0.001              0.0               0.3                143.5           
                0.001              0.0               0.3125             137.59          
                0.001              0.0               0.325              133.02          
                0.001              0.0               0.3375             129.65          
                0.001              0.0               0.35               127.31          
                0.001              0.0               0.3625             125.87          
                0.001              0.0               0.375              125.16          
                0.001              0.0               0.3875             125.05          
                0.001              0.0               0.4                125.38          
                0.001              0.0               0.4125             126.03          
                0.001              0.0               0.425              126.87          
                0.001              0.0               0.4375             127.8           
                0.001              0.0               0.45               128.71          
                0.001              0.0               0.4625             129.52          
                0.001              0.0               0.475              130.18          
                0.001              0.0               0.4875             130.65          
                0.001              0.0               0.5                130.89          
                0.001              0.0               0.5125             130.92          
                0.001              0.0               0.525              130.75          
                0.001              0.0               0.5375             130.41          
                0.001              0.0               0.55               129.98          
                0.001              0.0               0.5625             129.53          
                0.001              0.0               0.575              129.16          
                0.001              0.0               0.5875             128.97          
                0.001              0.0               0.6                129.1           
                0.001              0.0               0.6125             129.68          
                0.001              0.0               0.625              130.86          
                0.001              0.0               0.6375             132.79          
                0.001              0.0               0.65               135.63          
                0.001              0.0               0.6625             139.54          
                0.001              0.0               0.675              144.68          
                0.001              0.0               0.6875             151.21          
                0.001              0.0               0.7                159.28          
                0.001              0.0               0.7125             169.03          
                0.001              0.0               0.725              180.62          
                0.001              0.0025            0.3                148.18          
                0.001              0.0025            0.3125             141.71          
                0.001              0.0025            0.325              136.63          
                0.001              0.0025            0.3375             132.79          
                0.001              0.0025            0.35               130.06          
                0.001              0.0025            0.3625             128.27          
                0.001              0.0025            0.375              127.28          
                0.001              0.0025            0.3875             126.94          
                0.001              0.0025            0.4                127.12          
                0.001              0.0025            0.4125             127.67          
                0.001              0.0025            0.425              128.47          
                0.001              0.0025            0.4375             129.4           
                0.001              0.0025            0.45               130.36          
                0.001              0.0025            0.4625             131.28          
                0.001              0.0025            0.475              132.06          
                0.001              0.0025            0.4875             132.68          
                0.001              0.0025            0.5                133.09          
                0.001              0.0025            0.5125             133.28          
                0.001              0.0025            0.525              133.27          
                0.001              0.0025            0.5375             133.07          
                0.001              0.0025            0.55               132.74          
                0.001              0.0025            0.5625             132.35          
                0.001              0.0025            0.575              131.98          
