   0.0000000000000000        7.8869999999999996     
   2.5000000000000001E-003   3.3470000000000000     
   5.0000000000000001E-003   1.5569999999999999     
   7.4999999999999997E-003  0.73099999999999998     
   1.0000000000000000E-002  0.33200000000000002     
   1.2500000000000001E-002  0.13200000000000001     
   1.4999999999999999E-002   3.5000000000000003E-002
   1.7500000000000002E-002   0.0000000000000000     
   2.0000000000000000E-002   8.9999999999999993E-003
   2.2499999999999999E-002   5.1999999999999998E-002
   2.5000000000000001E-002  0.12400000000000000     
   2.7500000000000000E-002  0.22100000000000000     
   2.9999999999999999E-002  0.33900000000000002     
   3.2500000000000001E-002  0.47599999999999998     
   3.5000000000000003E-002  0.63000000000000000     
   3.7499999999999999E-002  0.79900000000000004     
   4.0000000000000001E-002  0.98199999999999998     
   4.2500000000000003E-002   1.1790000000000000     
   4.4999999999999998E-002   1.3910000000000000     
   4.7500000000000001E-002   1.6170000000000000     
   5.0000000000000003E-002   1.8570000000000000     
   5.2499999999999998E-002   2.1139999999999999     
   5.5000000000000000E-002   2.3860000000000001     
   5.7500000000000002E-002   2.6739999999999999     
   5.9999999999999998E-002   2.9790000000000001     
   6.2500000000000000E-002   3.2999999999999998     
   6.5000000000000002E-002   3.6370000000000000     
   6.7500000000000004E-002   3.9889999999999999     
   7.0000000000000007E-002   4.3559999999999999     
   7.2499999999999995E-002   4.7380000000000004     
   7.4999999999999997E-002   5.1319999999999997     
   7.7499999999999999E-002   5.5380000000000003     
